Timestamp,x,y,z,a,b,c,alpha,beta,gamma
1482277625448,-0.02946949,-0.14456153,0.036912203,-0.026443481,-0.0043792725,-0.0016021729,168.39795,13.220652,-72.490776
1482277625454,-0.012742043,-0.14291191,0.04129529,-0.024291992,-0.0012817383,-0.0023956299,168.4231,13.250166,-72.48674
1482277625464,-0.026790619,-0.13423014,0.07176638,-0.018325806,0.0029144287,-0.002532959,168.44788,13.277179,-72.482605
1482277625464,-0.09734917,-0.14937389,0.22478485,-0.010879517,0.0024108887,-5.950928E-4,168.47363,13.298266,-72.4729
1482277625469,-0.1083374,-0.07729906,0.28667164,0.0016174316,-0.0013122559,0.0014190674,168.48975,13.300159,-72.46075
1482277625475,-0.05556202,-0.10052776,0.2863946,0.017501831,-0.007858276,0.0037078857,168.50238,13.29916,-72.44631
1482277625478,-0.0033025742,-0.017627478,0.11820245,0.029663086,-0.012359619,0.0048828125,168.4989,13.284401,-72.438156
1482277625484,0.03199005,-0.03700733,-0.032114983,0.034484863,-0.009613037,0.0029296875,168.49951,13.276483,-72.43594
1482277625488,0.06233883,0.014634788,-0.19746709,0.034729004,-0.0022888184,0.0018005371,168.49573,13.26846,-72.44273
1482277625493,0.09724903,0.037640154,-0.20531511,0.028503418,0.004257202,-3.2043457E-4,168.49036,13.260844,-72.45143
1482277625499,0.06818104,0.020577013,-0.22704792,0.018600464,0.00541687,-0.004272461,168.49146,13.262499,-72.46228
1482277625504,0.0652771,-0.0077997446,-0.1447959,0.008087158,0.0012664795,-0.008911133,168.50006,13.271916,-72.46828
1482277625508,0.041067123,-0.009684622,-0.082319975,-5.187988E-4,-0.0051574707,-0.011077881,168.51569,13.283885,-72.4701
1482277625513,-0.001909256,-0.008983672,0.0077445507,-0.008071899,-0.009429932,-0.01322937,168.52673,13.295382,-72.466866
1482277625518,-0.025680542,-0.031704962,0.019083977,-0.013427734,-0.009277344,-0.015258789,168.54285,13.313308,-72.46249
1482277625524,-0.0187006,0.024557292,-0.016631603,-0.016616821,-0.0027313232,-0.012069702,168.55518,13.328897,-72.45932
1482277625529,-0.034977913,0.03680867,-0.025483131,-0.018630981,0.005279541,-0.010055542,168.565,13.341834,-72.460205
1482277625534,-0.029788017,0.015953839,0.020323992,-0.019744873,0.013183594,-0.00894165,168.5683,13.351429,-72.464066
1482277625539,-0.031704903,0.04241526,0.023301125,-0.019607544,0.01612854,-0.0087890625,168.57678,13.364755,-72.46723
1482277625545,-0.078487396,0.02129358,0.009593725,-0.017196655,0.014785767,-0.0066223145,168.57996,13.372676,-72.470924
1482277625549,-0.011644363,-0.0540877,0.08543968,-0.011886597,0.010269165,-0.004562378,168.58813,13.380948,-72.475105
1482277625554,-0.053987503,-0.01331687,0.09674287,-0.0072784424,0.004348755,-0.0033874512,168.60364,13.394412,-72.47266
1482277625559,-0.07001114,9.16481E-4,0.065408945,-2.746582E-4,0.0034179688,-0.0013275146,168.60895,13.397464,-72.46991
1482277625564,-0.1024189,0.047845125,-0.0058295727,0.0069732666,0.004180908,0.0020141602,168.60706,13.394793,-72.46898
1482277625569,0.004691124,0.049361944,0.0036611557,0.015151978,0.002029419,0.0040283203,168.59857,13.382762,-72.47241
1482277625574,0.0140657425,0.043648064,-0.008402824,0.01977539,-9.3078613E-4,0.00541687,168.5813,13.366321,-72.47335
1482277625579,0.030387878,-0.013985097,0.02665162,0.019424438,-0.0074768066,0.007980347,168.5625,13.347606,-72.473434
1482277625584,0.04893017,-0.021511793,0.021283627,0.017456055,-0.008026123,0.0067443848,168.55286,13.335167,-72.469955
1482277625589,0.03903675,-0.085396886,-0.014525175,0.016448975,-0.0057525635,0.004470825,168.55255,13.32518,-72.466286
1482277625594,0.100048065,-0.028205335,-0.021654129,0.015289307,-0.002166748,6.1035156E-5,168.56079,13.331985,-72.46457
1482277625599,0.10386944,0.021553814,-0.13737297,0.014022827,-0.0034332275,-0.0027313232,168.5633,13.333218,-72.463005
1482277625604,0.098176956,0.06395513,-0.11767435,0.012298584,-0.005630493,-0.0045166016,168.56012,13.333014,-72.46663
1482277625608,0.04997158,0.06126094,-0.060570955,0.012771606,-0.008758545,-0.008102417,168.55634,13.327538,-72.469124
1482277625614,-3.1757355E-4,0.05864173,-0.115281105,0.014434814,-0.015365601,-0.009170532,168.5509,13.321497,-72.46834
1482277625619,-0.0053863525,0.030079246,-0.05166769,0.014633179,-0.022384644,-0.01020813,168.54657,13.317166,-72.468315
1482277625624,-0.069532394,0.004112065,0.027601004,0.015213013,-0.028717041,-0.010513306,168.55042,13.3109255,-72.455124
1482277625633,-0.038757324,-0.04767841,0.042342186,0.014724731,-0.032165527,-0.008636475,168.56207,13.313246,-72.44366
1482277625638,-0.012918472,-0.04956442,0.059432983,0.016098022,-0.031417847,-0.0072631836,168.57239,13.313857,-72.43183
1482277625643,-0.02021122,-0.046794713,0.046102047,0.017303467,-0.023742676,-0.0054016113,168.58032,13.314821,-72.42331
1482277625649,-0.02494049,0.05743593,-0.13662267,0.015640259,-0.012298584,-0.004348755,168.5697,13.30781,-72.42708
1482277625653,-0.020070076,0.071134746,-0.14039278,0.011947632,-0.0048217773,-0.0036010742,168.55798,13.301228,-72.43339
1482277625658,-0.029393196,0.035232067,-0.13699555,0.0058898926,-0.001953125,-0.0036010742,168.55377,13.302042,-72.43951
1482277625663,-9.5176697E-4,0.011483014,-0.0465405,1.5258789E-4,-0.007019043,-0.0032348633,168.55505,13.303078,-72.439224
1482277625670,-0.02007389,-0.042800486,0.04749894,-0.0026550293,-0.015625,-0.0017852783,168.57208,13.306603,-72.432106
1482277625673,-0.08631706,-0.06602836,0.1759224,-0.0034332275,-0.021957397,3.8146973E-4,168.58289,13.306329,-72.418564
1482277625679,-0.05996418,-0.10564846,0.28904366,-0.0047912598,-0.022583008,0.0021209717,168.59937,13.3066,-72.398705
1482277625682,-0.026631355,-0.08358145,0.3449471,-0.0047912598,-0.018295288,0.0028076172,168.61212,13.302677,-72.37834
1482277625688,0.011304855,-0.05465287,0.20260572,-0.0043792725,-0.0062561035,0.0032348633,168.61554,13.301076,-72.367325
1482277625694,0.05387497,0.014157355,0.07162714,-0.0037231445,0.009963989,0.0034484863,168.61151,13.296678,-72.36681
1482277625698,0.06559086,0.03524071,-0.017514944,-0.004180908,0.023925781,0.0023651123,168.6051,13.296122,-72.374016
1482277625703,0.0820303,0.093942404,-0.124471426,-0.004333496,0.031463623,0.001739502,168.58936,13.29222,-72.38843
1482277625708,0.117227554,0.18986422,-0.15969992,-0.0024261475,0.030670166,0.0021820068,168.55505,13.27344,-72.40516
1482277625714,0.10946369,0.17869407,-0.14093542,3.3569336E-4,0.022537231,0.003250122,168.52307,13.251727,-72.41757
1482277625718,0.004849434,0.0849269,-0.06375241,0.0011138916,0.01071167,0.0043792725,168.50433,13.238641,-72.42445
1482277625723,-0.075424194,-0.036374032,0.09969592,-0.0014953613,8.69751E-4,0.0049438477,168.50531,13.236947,-72.42117
1482277625728,-0.14563751,-0.1023919,0.18608141,-0.0037231445,-0.0030212402,0.005996704,168.51892,13.241384,-72.41333
1482277625732,-0.075959206,-0.12319553,0.059361458,-0.0010375977,-0.0014190674,0.009231567,168.53033,13.250568,-72.410645
1482277625738,-0.02802372,-0.10167968,0.025942326,0.0051727295,0.0027313232,0.013397217,168.53168,13.251897,-72.4106
1482277625742,-0.0063619614,-0.06402153,-0.09901595,0.015319824,0.009674072,0.017715454,168.52283,13.249161,-72.418076
1482277625747,-0.16886902,0.1286754,0.49029684,0.028778076,0.017501831,0.021621704,168.47455,13.187198,-72.40589
1482277625752,0.16581154,0.13025957,-1.486299,0.06037903,0.024551392,0.027191162,168.41241,13.186481,-72.4809
1482277625757,0.42899704,0.23026127,-0.6100354,0.090667725,0.0023040771,0.032974243,168.32239,13.119189,-72.50831
1482277625763,0.037683487,0.14318687,0.3437705,0.08128357,-0.05455017,0.028762817,168.24847,13.023852,-72.48161
1482277625767,-0.18568993,-0.055743635,0.34851003,0.054992676,-0.08091736,0.018966675,168.22308,12.966886,-72.44508
1482277625773,0.011135101,-0.17663759,-0.14062881,0.030044556,-0.048675537,0.012756348,168.23145,12.971359,-72.43682
1482277625777,0.029872894,-0.08121252,-0.32622814,0.0035552979,-0.0016784668,0.007461548,168.23651,12.985997,-72.44934
1482277625782,0.09831524,-0.016535282,-0.06067133,-0.024032593,0.016937256,-3.0517578E-4,168.24329,12.999522,-72.45504
1482277625787,0.05292797,-0.0462386,0.11562443,-0.04748535,0.02142334,-0.0049438477,168.2547,13.023629,-72.454
1482277625792,0.010362625,0.030850291,0.18457437,-0.06526184,0.028076172,-0.0057373047,168.2608,13.040605,-72.45291
1482277625797,-0.0340662,0.041528463,0.10713482,-0.07684326,0.03567505,-0.007019043,168.26819,13.067341,-72.45891
1482277625802,-0.023870468,0.018966496,0.27569342,-0.079956055,0.037261963,-0.007873535,168.27893,13.088831,-72.4561
1482277625807,-0.006676674,-0.07657552,0.3035829,-0.07307434,0.034332275,-0.0071411133,168.29779,13.124643,-72.450775
1482277625815,0.010335922,-0.0795483,0.16344857,-0.05821228,0.031082153,-0.0045928955,168.32288,13.159759,-72.45079
1482277625817,-0.08377838,-0.07101947,0.13286567,-0.042404175,0.02784729,-0.0028533936,168.34277,13.187554,-72.452934
1482277625822,0.002240181,-0.086496174,-0.051149845,-0.02279663,0.023101807,-0.0010070801,168.36389,13.217266,-72.46097
1482277625827,0.052041054,-0.076244,-0.094750404,-0.0029754639,0.014404297,3.2043457E-4,168.3753,13.238288,-72.46853
1482277625832,0.0067481995,-0.023867488,-0.16013432,0.015853882,-0.00579834,6.713867E-4,168.37866,13.244079,-72.47528
1482277625836,-0.01017189,-4.917979E-4,-0.07502818,0.026382446,-0.030090332,0.0022583008,168.37177,13.233382,-72.47218
1482277625842,-0.008331299,-0.012779772,-0.071765184,0.02911377,-0.0466156,0.0012054443,168.36292,13.219434,-72.46359
1482277625847,-0.077459335,-0.031941414,-0.05242181,0.027740479,-0.05329895,-9.613037E-4,168.36194,13.2079735,-72.45229
1482277625852,-0.011471748,-0.06494969,0.06354332,0.022277832,-0.050994873,-0.003112793,168.36365,13.2004385,-72.43415
1482277625857,0.0020685196,-0.01246196,-0.0077688694,0.016143799,-0.043777466,-0.006713867,168.36084,13.192606,-72.42031
1482277625862,0.036922455,-0.007404983,-0.002309084,0.0069122314,-0.03730774,-0.00869751,168.36194,13.190758,-72.40931
1482277625867,-0.0040044785,0.023862064,-0.036804676,-0.003829956,-0.029220581,-0.012390137,168.3576,13.191663,-72.401726
1482277625871,0.07116699,-0.017920077,-0.04466319,-0.016403198,-0.022323608,-0.017593384,168.37079,13.208531,-72.394714
1482277625877,0.04191017,-0.016477466,-0.002593279,-0.030273438,-0.017623901,-0.021224976,168.38843,13.23224,-72.38744
1482277625882,0.079050064,-0.061920583,0.015787601,-0.043426514,-0.012390137,-0.024459839,168.41809,13.270004,-72.37942
1482277625887,0.004992485,-0.085321605,0.03902459,-0.051330566,-0.0064697266,-0.026657104,168.45154,13.31979,-72.37231
1482277625892,-0.018781662,-0.14407188,0.05998802,-0.056533813,-0.0014953613,-0.028930664,168.49847,13.376698,-72.36583
1482277625897,-0.051755905,-0.18553156,0.13528109,-0.05807495,0.0028839111,-0.030166626,168.55627,13.443473,-72.35682
1482277625902,-0.03245449,-0.17707425,0.082704306,-0.055389404,0.008071899,-0.028411865,168.61389,13.511858,-72.35134
1482277625907,-0.04393387,-0.1405837,0.17000532,-0.050186157,0.0116119385,-0.026229858,168.65033,13.567695,-72.34378
1482277625912,-0.022229195,-0.07394451,0.18819785,-0.036972046,0.012893677,-0.023101807,168.68726,13.608208,-72.336586
1482277625917,0.022892952,-0.034033954,0.1518724,-0.023864746,0.00932312,-0.020980835,168.71704,13.639552,-72.33064
1482277625922,0.036914825,-0.004455149,0.06838083,-0.006942749,0.0077209473,-0.016693115,168.73547,13.6577215,-72.32788
1482277625927,0.013076782,0.03398615,0.0068337917,0.008346558,0.009689331,-0.01234436,168.73169,13.665924,-72.32921
1482277625932,0.001253128,0.06466335,-0.10618043,0.020401001,0.007736206,-0.009048462,168.73267,13.6665745,-72.336426
1482277625936,0.060281754,0.11598283,-0.1902163,0.03326416,-6.2561035E-4,-0.0047912598,168.72131,13.654485,-72.345924
1482277625942,0.06436825,0.15713584,-0.21040177,0.045181274,-0.015563965,-0.003616333,168.698,13.628379,-72.35365
1482277625947,0.011559486,0.09856534,-0.15797162,0.050338745,-0.02671814,-0.0016174316,168.66797,13.601638,-72.3551
1482277625951,-0.014906883,0.12782604,-0.15102959,0.050720215,-0.032928467,-0.0014648438,168.64166,13.569161,-72.35572
1482277625957,-0.05301857,0.1591785,-0.12310815,0.047439575,-0.031814575,-0.0014648438,168.60883,13.529263,-72.354774
1482277625962,-0.08606148,0.084105074,-0.057536125,0.04206848,-0.028533936,-0.0015258789,168.5885,13.5003605,-72.3511
1482277625966,-0.08101082,0.08295125,-0.13867617,0.037521362,-0.024215698,-0.0036773682,168.57281,13.477791,-72.35198
1482277625972,-0.061787605,0.11977202,-0.084374905,0.02758789,-0.020019531,-0.0057373047,168.55157,13.45206,-72.35152
1482277625977,-0.021456718,0.08570087,-0.120098114,0.012481689,-0.018005371,-0.0057373047,168.53821,13.437996,-72.35215
1482277625982,-0.030942917,0.073396325,-0.07255459,-0.00491333,-0.011703491,-0.006958008,168.52783,13.430149,-72.352394
1482277625986,0.02349186,0.14413327,-0.06983757,-0.02104187,0.0010986328,-0.00894165,168.52258,13.419014,-72.35454
1482277625992,0.049311638,0.115407705,-4.529953E-4,-0.035964966,0.010955811,-0.009033203,168.5133,13.417578,-72.35602
1482277625996,0.0773592,0.091864645,0.007297516,-0.048233032,0.011566162,-0.009887695,168.51007,13.425192,-72.35807
1482277626002,0.036701202,0.054490745,0.04093337,-0.05441284,0.008239746,-0.00894165,168.51233,13.43995,-72.35848
1482277626008,0.017580032,0.048263073,0.017521381,-0.058135986,0.0043182373,-0.008865356,168.52588,13.458844,-72.35929
1482277626011,-0.0037927628,-0.0076797605,0.10976267,-0.056350708,0.0021514893,-0.0074005127,168.53479,13.478429,-72.35462
1482277626016,-0.027362823,-0.03723198,0.14452839,-0.050979614,9.1552734E-4,-0.0040130615,168.54675,13.500325,-72.34814
1482277626022,-0.064909935,-0.010139227,0.13170004,-0.044509888,-0.0016021729,3.2043457E-4,168.54993,13.513183,-72.34289
1482277626026,-0.038440704,-0.040244043,0.09991717,-0.032989502,-0.00592041,0.004257202,168.56519,13.525146,-72.33777
1482277626031,-0.061813354,-0.042071402,0.08468938,-0.023208618,-0.010559082,0.006576538,168.56525,13.531246,-72.33268
1482277626037,-0.0095329285,-0.079565346,0.14008355,-0.012863159,-0.016555786,0.0093688965,168.56775,13.5345125,-72.322365
1482277626042,-0.07104206,-0.091009915,0.22077584,-2.1362305E-4,-0.021850586,0.0107421875,168.56989,13.531264,-72.30825
1482277626046,-0.05185318,-0.11678845,0.19427347,0.01121521,-0.024154663,0.011962891,168.57983,13.52671,-72.29338
1482277626051,-0.018675804,-0.10945737,0.14193916,0.020446777,-0.022583008,0.010284424,168.58215,13.519716,-72.280174
1482277626056,0.03785801,-0.1117028,0.09246969,0.02748108,-0.019592285,0.009765625,168.58698,13.513883,-72.26885
1482277626062,0.027859688,-0.052597344,0.22055578,0.033050537,-0.016967773,0.007904053,168.58337,13.493663,-72.2532
1482277626067,-0.005637169,-0.04599458,0.11866069,0.0388031,-0.011276245,0.00730896,168.58813,13.475044,-72.243195
1482277626071,0.025017738,0.05976206,-0.026779652,0.04159546,-7.6293945E-4,0.0075531006,168.57062,13.448646,-72.243164
1482277626076,0.0012311935,0.12679982,-0.10222888,0.03883362,0.001083374,0.0054016113,168.54321,13.414713,-72.24967
1482277626082,-0.0034809113,0.07776201,4.7683716E-6,0.033859253,-0.0016326904,0.0035552979,168.52582,13.387499,-72.25095
1482277626086,0.08152008,0.071772754,-0.016695976,0.027053833,0.0014343262,0.0021514893,168.50293,13.364413,-72.25109
1482277626091,0.092692375,0.030595303,0.028338194,0.020004272,0.009750366,-9.0026855E-4,168.49799,13.350296,-72.24966
1482277626098,0.16055489,0.03487277,-0.06579876,0.012802124,0.019958496,-0.006149292,168.4989,13.346053,-72.254036
1482277626102,0.14060307,0.008786321,-0.16349363,0.0029144287,0.0287323,-0.01222229,168.5097,13.357983,-72.26465
1482277626106,0.12092972,-0.030827641,-0.2457509,-0.005706787,0.031845093,-0.018310547,168.55182,13.389167,-72.281044
1482277626111,0.08962536,-0.008347988,-0.23986387,-0.0143585205,0.027618408,-0.023712158,168.57867,13.424547,-72.298035
1482277626116,-0.0146923065,-0.06122583,-0.22952127,-0.02218628,0.017471313,-0.027908325,168.61676,13.473876,-72.31371
1482277626122,-0.06164646,-0.02368337,-0.16305232,-0.026931763,0.008132935,-0.028839111,168.64929,13.518154,-72.324394
1482277626126,-0.1390295,-0.0051159263,-0.16596222,-0.029052734,0.001876831,-0.027023315,168.69318,13.562178,-72.33401
1482277626131,-0.17098904,0.03892809,-0.09125805,-0.029541016,-0.0039978027,-0.021408081,168.70728,13.588736,-72.339806
1482277626136,-0.094166756,-0.0025060773,0.027417183,-0.026947021,-0.011993408,-0.013244629,168.72449,13.613635,-72.33726
1482277626141,-0.12193394,-0.01804471,0.038502216,-0.02230835,-0.017837524,-0.0047454834,168.73474,13.630975,-72.33277
1482277626146,-0.06453705,-0.052800775,0.15073729,-0.014862061,-0.018096924,0.0040283203,168.74548,13.639559,-72.32105
1482277626152,-0.061881065,-0.035835266,0.16759014,-0.006500244,-0.014190674,0.009979248,168.7425,13.635295,-72.30929
1482277626156,0.02108097,-0.03831911,0.18206072,0.002960205,-0.009140015,0.012878418,168.7356,13.623428,-72.296936
1482277626161,0.02791214,-0.036238432,0.104619265,0.012176514,-0.0052490234,0.014007568,168.72919,13.612085,-72.28992
1482277626166,0.084308624,0.0033658147,0.10110688,0.019165039,-0.001449585,0.014556885,168.71509,13.590878,-72.28362
1482277626171,-0.0131464,-0.033016562,0.16386986,0.026733398,7.171631E-4,0.014022827,168.70673,13.571449,-72.27659
1482277626176,0.029512405,-0.0030828118,0.19549608,0.033203125,0.0018005371,0.01184082,168.69482,13.544939,-72.26839
1482277626181,0.019891739,0.033690155,0.033319235,0.03579712,0.0054473877,0.008728027,168.67908,13.519044,-72.268234
1482277626186,0.10482502,0.037145793,-0.08484483,0.03152466,0.012466431,0.00440979,168.66821,13.498522,-72.2732
1482277626191,0.06400204,0.08580673,-0.25367188,0.021347046,0.01737976,-0.0017852783,168.65369,13.485207,-72.288155
1482277626196,0.08023548,0.08248663,-0.3004141,0.008728027,0.015319824,-0.0064697266,168.64618,13.482188,-72.30618
1482277626201,0.049082756,0.060706735,-0.17919827,-0.0040130615,0.008117676,-0.0090789795,168.64594,13.485378,-72.31818
1482277626205,0.03932762,0.055943668,0.023358822,-0.014022827,0.0025939941,-0.011245728,168.63904,13.486341,-72.31899
1482277626210,-0.010568619,0.013684332,0.03042221,-0.021759033,0.003616333,-0.01272583,168.64722,13.496988,-72.31797
1482277626216,-0.036441803,-0.009081066,-0.05456543,-0.026321411,0.00920105,-0.012588501,168.66156,13.519601,-72.32099
1482277626220,-0.045505524,-0.05060911,0.06437278,-0.02458191,0.011932373,-0.010818481,168.68188,13.5439205,-72.31964
1482277626225,-0.12525463,-0.15318531,0.21555018,-0.015533447,0.011245728,-0.00730896,168.69354,13.579069,-72.312614
1482277626230,-0.15240383,-0.049800158,0.19545698,-0.0015716553,0.010864258,-0.0029754639,168.70947,13.593568,-72.3081
1482277626235,-0.047128677,0.054698408,-0.065318346,0.0065460205,0.008758545,0.0020446777,168.70557,13.593943,-72.31513
1482277626240,0.012413979,0.08007026,-0.1823976,0.0073547363,0.0056610107,0.005874634,168.69348,13.587517,-72.32675
