"DownTime","EventTime","Keypress","WindowSize","XminA","YminA","ZminA","XminG","YminG","ZminG","XminO","YminO","ZminO","XmaxA","YmaxA","ZmaxA","XmaxG","YmaxG","ZmaxG","XmaxO","YmaxO","ZmaxO","XmeanA","YmeanA","ZmeanA","XmeanG","YmeanG","ZmeanG","XmeanO","YmeanO","ZmeanO","XmedianA","YmedianA","ZmedianA","XmedianG","YmedianG","ZmedianG","XmedianO","YmedianO","ZmedianO","XsdA","YsdA","ZsdA","XsdG","YsdG","ZsdG","XsdO","YsdO","ZsdO","XvarA","YvarA","ZvarA","XvarG","YvarG","ZvarG","XvarO","YvarO","ZvarO","XskewA","YskewA","ZskewA","XskewG","YskewG","ZskewG","XskewO","YskewO","ZskewO","XrmsA","YrmsA","ZrmsA","XrmsG","YrmsG","ZrmsG","MagnRmsA","MagnRmsG","MagnRmsO","TotalTime"
1482277529396,1482277529453,"KEYCODE_6",13,-0.17724228,-0.07398689,-0.14639854,-0.050964355,-0.045715332,-0.029037476,167.3805,11.308509,-70.74505,0.08502674,0.2125926,0.7100656,0.07141113,0.04197693,0.017700195,167.50769,11.619355,-70.645096,-0.0164494149230769,0.0337543806923077,0.139623220246154,0.0228846618461538,0.0109194242846154,-0.000306349738461538,167.455778461538,11.4446879615385,-70.676792,-0.016046524,-0.002959311,0.045856237,0.041381836,0.0066223145,0.0031433105,167.46655,11.420167,-70.66555,0.0763788968002687,0.0999721394515355,0.275358445760573,0.0433321203373883,0.0254650619368179,0.0158797063508887,0.0470385309872229,0.110203791470329,0.0302192713540025,0.00583373587642609,0.00999442866651726,0.0758222736516786,0.0018776726529339,0.000648469379445972,0.000252165073790454,167.455784559929,11.4451777265114,70.6767979634699,-0.0158246953002144,1.10171769536169,1.02158097588572,-1.28060944235998,0.506235931639641,-0.651711088776239,-0.68698181483173,0.667516821643943,-1.11604279285718,0.0752035252775188,0.101808568781423,0.299139490363599,0.047507305152247,0.0267921806913143,0.0152598037531357,0.324815316120533,0.0566359126315536,182.119855167255,57
1482277529873,1482277529955,"KEYCODE_0",16,-0.27000427,-0.08302206,-0.25685167,-0.0496521,-0.06951904,-0.012527466,167.55408,11.450697,-70.70422,0.07396603,0.12075651,0.4591391,0.057907104,0.034362793,0.003921509,167.5918,11.568389,-70.63147,-0.0316802851875,0.0364557694375,0.0671827486875,-0.013012886,0.007213592775,-0.006175994851875,167.574699375,11.49373171875,-70.657527,-0.0187749865,0.0485353775,0.09123993,-0.0297088625,0.013183594,-0.006614685,167.57843,11.4791885,-70.65318,0.0854381514487419,0.0504591408221378,0.209198035449705,0.0389686953429372,0.0270913729272296,0.00502719559459043,0.0123297188228283,0.0374239265492763,0.0228798628608961,0.00729967772297816,0.00254612489250833,0.0437638180360161,0.00151855921673066,0.000733942487082229,2.52726955462694e-05,167.574699800245,11.4937888373889,70.6575304728791,-0.453145291722836,-0.718181554363706,-0.344991499477304,1.28533760392053,-0.661096199262704,0.26179018094923,-0.907715347026976,1.16582251711497,-0.569977192578281,0.0885837927323806,0.0609591273888227,0.213405953829721,0.0399122095070417,0.0272049076889285,0.0078635910680181,0.238966953106142,0.0489379968386746,182.224789223384,82
1482277530366,1482277530414,"KEYCODE_2",10,-0.038677216,-0.11794698,-0.2791407,-0.0496521,-0.026153564,-0.03086853,167.62396,11.857211,-70.57294,0.25399017,0.16971481,0.33311892,0.049057007,0.02268982,0.02053833,167.7738,12.077972,-70.51183,0.1255599027,0.0893529906,-0.0235903963,0.00369415242,0.0086486817,-0.00564270014,167.680133,11.9389599,-70.5316684,0.13822031,0.1062647105,-0.02362597,0.0066909791,0.0124664305,-0.0068511962,167.667875,11.922905,-70.522902,0.0895025291029498,0.0945482778659493,0.227020648703916,0.0396128457944385,0.0155946960273878,0.021000359923308,0.0512312532759274,0.0745039362307644,0.0203511453742649,0.00801070271582438,0.00893937684741676,0.0515383749379469,0.00156917755193397,0.000243194544186624,0.000441015116908483,167.6801400437,11.9391691187733,70.5316710424456,-0.424359202814396,-0.53660585729475,0.000470094243009569,-0.22695870139333,-0.734432167185916,0.172639335384729,0.717804028762414,0.646471883724616,-1.29227124647508,0.151574805328179,0.126607251339877,0.21665881990296,0.0377611779324052,0.0171369421110033,0.0207063678632345,0.29316439405879,0.0463501349927509,182.301644930487,48
1482277530849,1482277530932,"KEYCODE_4",16,-0.074775696,-0.14588612,-0.22140431,-0.013442993,-0.033187866,-0.015350342,167.30939,11.45329,-70.677666,0.15428066,0.007441461,0.24848294,0.030456543,0.0055236816,0.03164673,167.43073,11.587364,-70.595474,0.036594629141875,-0.0752766834,-0.0342570835625,0.01053810108125,-0.0118665694625,0.0047483445,167.360550625,11.511173625,-70.64307,0.0361423495,-0.0886441175,-0.1082034125,0.0129852295,-0.012557983,0.0013046265,167.35501,11.5058345,-70.64789,0.0694037001800945,0.0533413605272336,0.169875396883379,0.0165284189854038,0.0125493989538017,0.0175100459862885,0.0389844518526313,0.0432921815295019,0.028912027144425,0.00481687359868845,0.00284530074289632,0.0288576504662854,0.000273188634157057,0.00015748741410168,0.000306601710441938,167.36055488168,11.5112499451435,70.6430755466247,0.0195499508254481,0.751805014038321,1.30589238278451,-0.444167422348934,0.165286052354852,0.590012956453111,0.426371904954846,0.369983087802751,0.500137881297486,0.0765178794844825,0.0912910100183426,0.168010699321057,0.0191615740199203,0.0169841079108872,0.0176064158484911,0.205952978801768,0.0310742935475538,182.023373027448,83
1482277531401,1482277531450,"KEYCODE_1",10,-0.15438747,-0.10872972,-0.070016146,-0.029541016,-0.028793335,-0.0075683594,167.04218,11.032995,-70.656044,0.08050442,0.08469373,0.32837105,0.005050659,0.02406311,-0.0005950928,167.10632,11.109189,-70.632126,0.00703020183,-0.0034857867,0.04655537641,-0.01569671643,0.0050140381,-0.004188537584,167.064685,11.0663699,-70.643001,0.0198998455,0.0003894565,0.0056951048,-0.0156173705,0.00857543925,-0.00431823725,167.05679,11.057425,-70.64272,0.0655705739852132,0.0638824278363211,0.111059510218898,0.0112108391770981,0.0177654658551709,0.0024793875937409,0.0211173395052,0.0257324005895293,0.0089114134182582,0.00429950017275032,0.00408096458626277,0.0123342148100616,0.000125682915054758,0.000315611777051242,6.14736283999629e-06,167.064686201175,11.0663968257253,70.6430015058672,-0.588814900700834,-0.181986345756729,1.10373991915139,-0.0212328253255357,-0.601402943052587,0.156933510106392,1.12159015079646,1.04283702201176,-0.09459778830102,0.0626017083891951,0.0607043559932431,0.115187657332425,0.0189605255790317,0.0175838328419708,0.00480379783593952,0.144472105029076,0.0263015053047551,181.723713851438,49
1482277531877,1482277531934,"KEYCODE_9",12,-0.0973053,-0.09253597,-0.22014904,-0.06274414,-0.06591797,-0.022155762,167.03192,11.119898,-70.69346,0.27710152,0.18205875,0.7169514,0.0771637,0.058380127,0.026306152,167.18109,11.420663,-70.60678,0.0283172923333333,0.0557310486666667,0.0848353716666667,0.02301025456575,-0.00436910008333333,0.00191752108333333,167.1104525,11.2432829166667,-70.6351163333333,-0.017285824,0.07110098,-0.104865075,0.028541565,-0.00464630135,0.0007247925,167.11011,11.221331,-70.6235425,0.124716463903747,0.086908556455934,0.370616908143948,0.0451086425454861,0.0356466225188407,0.0167606621586217,0.0579267110823471,0.1037371855696,0.0257758514622912,0.0155541963686545,0.00755309718525426,0.13735689260218,0.00203478963229644,0.00127068169700072,0.000280919795995452,167.11046170313,11.2437215975957,70.6351206444205,1.09696302090145,-0.530555285697093,1.53555147510691,-0.367865898115139,0.023329105010172,0.213487135301477,0.0177379309277263,0.634832626684464,-1.34705540380635,0.12271871244038,0.100148001504288,0.364839040086382,0.0489356275609671,0.034407565899409,0.0161612716115057,0.397739902146466,0.0619658207079412,181.773617322342,57
1482277532345,1482277532419,"KEYCODE_5",14,-0.20248222,-0.07629377,-0.4845779,-0.10624695,-0.075408936,-0.033966064,167.22943,11.286034,-70.80472,0.180583,0.16749173,0.9959729,0.11502075,0.048553467,0.024475098,167.38336,11.653942,-70.701126,0.0175250596142857,0.0340567739285714,0.0234335336428571,0.0244772772785714,-0.00985390798571428,-0.00419071728571429,167.309719285714,11.4365422857143,-70.7321438571429,0.0093216898,0.038058162,-0.1125242725,0.037239075,-0.00930786135,-0.0034561157,167.307005,11.4226355,-70.71633,0.0962312528957335,0.0770673542593407,0.462014087823109,0.0748196976162475,0.037935641596438,0.0213551029245877,0.0581834258007571,0.121689560240821,0.0364116424953459,0.00926045403388262,0.00593937709253472,0.213457017347019,0.00559798715138672,0.0014391129033334,0.000456040420919733,167.309728679977,11.4371434398097,70.7321525597427,0.255739260399344,-0.15576198676667,0.88281597721482,-0.511702056865461,-0.043182079917601,-0.103198039593874,0.139951490150408,0.342842533577177,-1.3029231360448,0.0943722456336963,0.0817006714908831,0.445824200818561,0.076139792679385,0.0378605154100521,0.0210006718108859,0.462969047025303,0.0875883261221669,182.006568471484,74
1482277532813,1482277532878,"KEYCODE_3",13,-0.03210354,-0.13429493,-0.28239846,-0.057861328,-0.07095337,-0.019622803,167.43323,11.615976,-70.6696,0.09762859,0.12464559,0.64659286,0.104278564,0.024749756,0.02557373,167.55646,11.985685,-70.56678,0.0372522789461538,0.00198488916153846,0.0278901871538462,0.0386868991538462,-0.00160452026538462,0.00477365339,167.490069230769,11.7466622692308,-70.5976072307692,0.019789696,-8.33869e-05,-0.04909849,0.06602478,0.0028533936,0.007904053,167.4945,11.708171,-70.58656,0.0479186289824865,0.0855676328246181,0.267779273190032,0.0616727525247686,0.0268727614143214,0.0183188237342089,0.0395400171685888,0.118986656571689,0.0320054872330619,0.0022961950035612,0.00732181978720865,0.0717057391501818,0.00380352840398135,0.000722145306031041,0.000335579303005017,167.490073538936,11.7472185315671,70.5976139275608,1.09326476885656,0.0725137295469303,0.862523931408355,-1.32981972071903,-0.497669048221688,-0.51265293919842,-0.336173543770133,0.97047695110869,-1.03550032112713,0.0592224358275977,0.0822346804303628,0.25878132776764,0.0707645777357757,0.02586832333932,0.0182360433524937,0.277916561528853,0.0775199902713118,182.139904934563,65
1482277533314,1482277533396,"KEYCODE_0",17,-0.14957428,-0.11035031,-0.5982785,-0.0973053,-0.040985107,-0.023895264,167.58344,11.5788355,-70.677605,0.15860748,0.18845469,0.5039027,0.060638428,0.03668213,0.003692627,167.70667,11.840146,-70.55601,0.0107368578823529,0.107605808058824,0.0132254190588235,-0.00649575662352941,-0.00323486325058824,-0.0136395623117647,167.643796470588,11.6635472647059,-70.6161302941177,0.02674961,0.12595057,0.05815339,-0.007003784,-0.011581421,-0.019363403,167.63782,11.63591,-70.6257,0.0752959447429183,0.0732697387654851,0.339505147125301,0.0512735206696512,0.0261636997275015,0.0107452944976994,0.0373591007890263,0.0816788996195846,0.0398089911228679,0.00566947929472861,0.00536845461876244,0.115263744924572,0.00262897392186115,0.000684539183430863,0.000115461353842289,167.643800388426,11.663816433778,70.6161408549819,-0.637992610584241,-0.751118903257974,-0.397001088097745,0.0297245461108714,0.957038702822112,1.59805039018543,0.47992085960312,1.01509440631307,0.721171696072797,0.0738326528703364,0.128963844152508,0.32963379126566,0.0501649603922689,0.0255878196197101,0.0171670372969577,0.36158176125551,0.0588724632880591,182.283097877246,82
1482277533823,1482277533872,"KEYCODE_8",10,-0.119104385,0.0032461286,-0.411474,-0.06373596,-0.09135437,-0.042053223,167.5628,11.491208,-70.63125,0.3662281,0.22038358,0.85809207,0.13139343,0.028015137,0.038848877,167.84863,12.007195,-70.52797,0.093390465,0.12462544506,0.055483221,0.0611709597,-0.03086090086,0.0064743041,167.668035,11.6662337,-70.554991,0.059184075,0.12955314,-0.180272695,0.080421448,-0.033103943,0.0191345215,167.627745,11.592928,-70.544175,0.166576222393195,0.0741862019270806,0.485037448765433,0.06667976238991,0.0333439354419029,0.0313228818004649,0.105197474647554,0.181685846825441,0.0299348301221893,0.0277476378667872,0.00550359255636557,0.23526132670488,0.00444619071237486,0.00111181803075379,0.000981122924285898,167.66806470112,11.6675069108726,70.554996715291,0.616049328803797,-0.199270004879488,1.45817142532027,-0.866101840050033,0.20180960437992,-1.21255293309047,1.14898195422419,1.21042504874519,-1.08395470652644,0.1835610335366,0.143124892513958,0.463479861317541,0.0879969201265385,0.044193115182901,0.0304126165503165,0.51864532171522,0.103060257261284,182.281974423224,49
1482277534307,1482277534399,"KEYCODE_4",19,-0.07724476,-0.20127565,-0.5118408,-0.062469482,-0.029342651,-0.012084961,167.33118,11.163492,-70.7508,0.113321304,0.02222985,0.38868475,0.058151245,0.051452637,0.022079468,167.50146,11.3792715,-70.668045,0.0201611768473684,-0.0605293919157895,-0.0640634226842105,0.003343281,0.00953754647894737,0.00557748895789474,167.435488947368,11.2986254473684,-70.721227,0.015748024,-0.033386648,-0.10168004,0.014633179,0.00970459,0.0064086914,167.45532,11.312109,-70.72325,0.0569286834847413,0.0757286920789726,0.25635610116054,0.0459263729865419,0.0266227602977788,0.0102687573758458,0.0508109100155498,0.0628508928330676,0.0200266377024856,0.00324087500330585,0.00573483480399184,0.0657184506022328,0.00210923173569897,0.000708771365872985,0.000105447378043987,167.435496251277,11.2987910560183,70.7212296863042,0.232562176598619,-1.0752626185918,0.440207396806592,-0.737478093685409,-0.0188233886175848,-0.242834379569749,-1.1708736937905,-0.643597188064983,0.303046377037573,0.0589641898662372,0.0953771916075886,0.257611542651098,0.0448262988314694,0.0276121785198576,0.0114457808434859,0.280957810485152,0.053877967376821,182.109308967395,92
1482277534849,1482277534915,"KEYCODE_2",13,-0.1539917,-0.106781185,-0.4053347,-0.08137512,-0.12287903,-0.034088135,167.67627,11.57836,-70.84167,0.20005894,0.2218718,1.351713,0.12347412,0.036499023,0.02607727,167.86511,12.0521755,-70.66607,0.0158466188461538,0.0747776629230769,0.0483500796153846,0.0445181041653846,-0.00842519955384615,-0.00234867980769231,167.753393846154,11.7377444230769,-70.7198068461538,0.010194778,0.061256826,-0.13313246,0.064193726,0.0068511963,-0.0017089844,167.72888,11.691376,-70.70584,0.109871786700995,0.0854890922274936,0.539598893171541,0.069668984701658,0.0498909178653164,0.0210775189293169,0.071784302431945,0.162602237887409,0.0490432087480778,0.0120718095128689,0.00730838488988091,0.291166965511952,0.00485376742935985,0.00248910368544375,0.000444261804215711,167.753408023519,11.7387840010151,70.7198225434387,0.154320986738882,0.474475862502909,1.008985796183,-0.847247390738012,-0.91858778155289,-0.0910489621436256,1.02447939131586,0.855494186538149,-0.854359645935476,0.106744199420695,0.111076101430733,0.520679591327748,0.0803881975323773,0.0486684513694547,0.0203863708421853,0.542991216544289,0.0961586427593515,182.428885470211,66
1482277535367,1482277535425,"KEYCODE_6",12,-0.17486668,-0.13578838,-0.4200201,-0.08190918,-0.06036377,-0.0335083,167.47351,11.236988,-70.77366,0.18521976,0.22732103,0.41360784,0.10354614,0.043319702,0.013168335,167.5921,11.523472,-70.66064,0.00445667791666667,0.019703294,-0.033430972,0.0283266691666667,-0.0118548075,-0.0104878744166667,167.5355675,11.3561091666667,-70.7054280833333,-0.007192612,-0.000787168499999999,-0.055314662,0.053695677,-0.019264221,-0.01052093515,167.539945,11.3464845,-70.702433,0.0965296253882376,0.114042648638034,0.268264314810245,0.0688040311820815,0.0394239871648185,0.0192452730000443,0.0430059636720731,0.0936249963202654,0.0364065565435149,0.00931796857759349,0.013005725708378,0.0719657426006104,0.00473399470690485,0.00155425076397178,0.000370380532846234,167.535572559782,11.3564629429762,70.7054366752067,0.362042943909099,0.539021043742219,0.244725318931956,-1.10614192500716,0.563825277414766,0.0051535875848462,-0.305364625707815,0.308400546166451,-0.246803072112995,0.0925274725375132,0.11095104788658,0.259010091063568,0.0717070103551521,0.0395634468649559,0.0212016744202469,0.296576626648271,0.0845971196917025,182.198781826171,58
1482277535860,1482277535934,"KEYCODE_7",15,-0.16982555,-0.18898398,-0.31671143,-0.057876587,-0.027694702,-0.01991272,167.59515,11.50929,-70.760895,0.09766674,0.12672025,0.49385786,0.055007935,0.013000488,0.016693115,167.67035,11.627096,-70.668304,-0.0410156246,-0.0367586099333333,0.0674191460666667,-0.00657857264,-0.00558369960066667,-0.000601196306666666,167.640739333333,11.5903427333333,-70.7105766,-0.059649467,-0.049920022,0.06372619,-0.012329102,-0.0049591064,-0.001449585,167.64368,11.599874,-70.69496,0.0833547455709114,0.0835623323933216,0.257433663053884,0.0420845375212236,0.0109211538968937,0.0149035612220289,0.0219150905172922,0.0366679722343758,0.0382381230688517,0.00694801360919137,0.00698266339501197,0.0662720908733408,0.00177110829837527,0.000119271602439637,0.000222116137098763,167.640740670279,11.5903968689734,70.7105862497376,0.670646006020659,0.472512375721523,0.0430358177270741,0.409926996852464,-0.171573408789062,0.170775698645637,-0.402553664700576,-0.779803143114446,-1.22521181062277,0.0903719766478529,0.0887037085258679,0.257680602176693,0.0411863087663447,0.0119372468981537,0.0144107540269294,0.287114497731524,0.04523803405243,182.312210890663,74
1482277536386,1482277536477,"KEYCODE_4",18,-0.2520628,-0.22360295,-0.28502178,-0.033203125,-0.037246704,-0.018554688,167.65094,11.607285,-70.622,0.12140274,0.06023091,0.57182026,0.025680542,0.03704834,0.01020813,167.74817,11.792502,-70.53224,0.00597079572222222,-0.0107293828333333,-0.0340783854333333,-0.00555335143888889,0.00553724482555556,-0.00543467195,167.708705555556,11.7092395833333,-70.5738924444444,0.0239586835,0.0208168925,-0.050264954,-0.00714874265,0.0107421875,-0.0049819945,167.720885,11.7216075,-70.577158,0.0765703582582062,0.0859704952348746,0.184246637278373,0.0217573698381214,0.0223810569523089,0.00919344594546489,0.0355558181260755,0.072234687783121,0.0307210908109448,0.00586301976379005,0.0073909260509296,0.0339468233483882,0.000473383142272794,0.000500911710302494,8.45194483521848e-05,167.708709115245,11.7094500122532,70.573898759477,-0.704759185680706,-1.10082913610586,0.263558165388021,0.21997942163705,-0.697680545499102,-0.147717445455794,-1.02763303614077,-0.513655573779219,0.318890586501681,0.0746521724073452,0.084234427071622,0.182269649343123,0.0218614681807285,0.0224442500924067,0.0104575132152844,0.214220938801242,0.0330307089823296,182.32936548676,91
1482277536896,1482277536953,"KEYCODE_8",11,-0.1319809,-0.12431586,-0.2898271,-0.0695343,-0.028305054,-0.012893677,167.60382,11.545397,-70.6097,0.14527512,0.16311955,0.7902317,0.07398987,0.035614014,0.01763916,167.76031,11.802777,-70.53412,-0.0156724239090909,0.0443625551818182,0.0480026988727273,0.0177959096363636,0.00382024593272727,0.00203635478181818,167.675631818182,11.6419141818182,-70.5680619090909,-0.049401283,0.069114566,-0.13384533,0.035079956,0.00061035156,0.0038909912,167.65686,11.605776,-70.564445,0.107679156253196,0.0946982590809584,0.384221939366652,0.0508588126655625,0.0168984463902301,0.0115677912651817,0.0653349653429445,0.0920612464686617,0.0239904425822235,0.0115948006914002,0.00896776027296431,0.147626498690671,0.00258661882575078,0.00028555749040348,0.000133813794754814,167.675643389922,11.6422450846281,70.5680656162877,0.939704403281151,-0.784133026047114,1.41986708910338,-1.01953105810548,0.569856121433108,-0.480982853770231,0.861949711763897,1.17763499423668,-0.452293751377701,0.103857367444294,0.100600922666337,0.369472823086727,0.0516542937185192,0.0165587438392874,0.0112158657766573,0.396758195143406,0.0553909171454507,182.292389149025,57
1482277537371,1482277537429,"KEYCODE_3",12,-0.09624863,-0.13540828,-0.60280585,-0.111343384,-0.063949585,-0.02255249,167.37128,11.179298,-70.649376,0.12313843,0.24152935,1.1343386,0.16394043,0.08114624,0.045532227,167.6222,11.721208,-70.44944,0.027423302,0.0651037755833333,0.0529983434166667,0.058424631,0.0263175966166667,0.01405334475,167.489005,11.3802337083333,-70.51304925,0.04240942,0.0748994645,-0.0030612945,0.09098053,0.028236389,0.0175552365,167.48926,11.313385,-70.48925,0.0665991314059757,0.124567740357758,0.543810089387408,0.0985320274937185,0.046451230759063,0.0247857387252706,0.0964453912843936,0.191347460388694,0.0691153560718023,0.00443544430403042,0.0155171219378377,0.29572941331954,0.0097085604420229,0.00215771683903172,0.000614332844157379,167.489030454119,11.3817082176915,70.5130802999533,-0.675059164449795,-0.235912337059343,0.3092603779004,-0.991227923389949,-0.12392302756966,-0.423859678601744,-0.00793194977843848,1.04807309484339,-1.03302296418491,0.0694108164333515,0.135876892951756,0.523348946638687,0.110963738428404,0.0516771031901299,0.0275796109316276,0.545137149187239,0.125475532193613,182.082984097364,58
1482277537865,1482277537955,"KEYCODE_1",18,-0.13293266,-0.1829251,-0.3001988,-0.06913757,-0.04647827,-0.02470398,166.99945,10.779223,-70.653755,0.11218834,0.07212126,0.37362862,0.046051025,0.052093506,0.0098724365,167.29187,11.152261,-70.56595,-0.00753386791666667,-0.0365589420565,-0.00771795326111111,-0.01268005354,0.0148544312777778,-0.00758277043722222,167.181061111111,11.0150853333333,-70.6177062777778,0.00695800775,-0.025010377,-0.0212972165,-0.00888824475,0.0222091675,-0.00402832035,167.221985,11.072803,-70.615655,0.0767282659234299,0.0701944221281316,0.193742238820029,0.0393178959963352,0.0303785803059748,0.0108730666863797,0.104896547629441,0.132119984514968,0.0260982410130857,0.00588722679161657,0.00492725689790232,0.0375360551029972,0.00154589694557863,0.000922858141406561,0.000118223579166459,167.18109219116,11.0158336420968,70.6177108324306,-0.56661813579087,-0.49356763855479,0.210267982680374,-0.289319305668348,-0.726308090912567,-0.980712302171778,-1.17040712436407,-1.31057387446473,-0.235794946113706,0.0749460993135236,0.07739558545463,0.18844172974935,0.0402591298926422,0.0330490903543195,0.0130059221145489,0.217065151420269,0.0536860682394448,181.81784087452,90
1482277538340,1482277538406,"KEYCODE_6",13,-0.11206055,-0.07424337,-0.2587154,-0.06724548,-0.064819336,-0.026031494,167.18701,11.136749,-70.68985,0.13560867,0.16430384,0.47867036,0.07852173,0.020523071,0.018310547,167.35608,11.441885,-70.61238,0.00876646733846154,0.0588039426923077,0.0152423739615385,0.0222074075,-0.0178598257153846,-0.00379239609230769,167.245628461538,11.2372183076923,-70.6359535384615,0.0032243729,0.06112957,-0.10076237,0.0440979,-0.017562866,-0.0014343262,167.23828,11.210046,-70.6306,0.0791551982359069,0.0708460253620431,0.253400562530275,0.0537627695681291,0.0266518201814986,0.0183764275997911,0.052240998402618,0.0944473680870148,0.0212865994490101,0.00626554540776572,0.00501915930959925,0.0642118450906598,0.00289043539163574,0.000710319518986939,0.000337693091330366,167.245635992944,11.2375846792244,70.6359564991632,0.210046638577459,-0.0984795108465593,1.37337592470039,-1.22150473324816,-0.0334265780005631,-0.384961094233761,0.421993937510683,0.863093643878146,-0.754494179451952,0.0765534540435338,0.0899498405117984,0.243936062023149,0.0562251114319467,0.0312194319386477,0.0180582105373295,0.271028056646272,0.0667983162506151,181.897840610214,66
1482277538850,1482277538907,"KEYCODE_5",12,-0.30708885,-0.14595288,-0.48163867,-0.07989502,-0.06796265,-0.023834229,167.80396,11.761815,-70.68233,0.20943928,0.1743226,0.7208922,0.09347534,0.017486572,0.027755737,167.9729,12.07808,-70.584305,0.0452595545,0.0188529089166667,-0.02135550625,0.0260772705833333,-0.0109965009666667,0.00354258202416667,167.882283333333,11.8851204166667,-70.63074875,0.047723292,0.0115244685,-0.201325775,0.04096222,-0.00035095215,0.004020690845,167.869725,11.864016,-70.62163,0.132670793577166,0.10538420623579,0.421383476947754,0.0605764962404707,0.0260883026688861,0.0188117887875159,0.0652462868791454,0.107790504988703,0.0352281756504511,0.0176015394683951,0.0111058309239474,0.177564034644578,0.00366951189677176,0.000680599536143409,0.00035388339738611,167.882294955528,11.8855684710024,70.6307568031894,-0.055710924015096,0.208620646634747,1.28128138806198,-0.737164593883633,-1.22417494366503,-0.0762461496193207,0.577427495143446,0.587373164330528,-0.776544612228495,0.134844991698743,0.102643934006051,0.404008773920473,0.0635904338700706,0.0272911330223089,0.0183560072365575,0.438111901663486,0.0715925430690497,182.522424660657,57
1482277539342,1482277539400,"KEYCODE_2",11,-0.22599602,-0.123372436,-0.41699648,-0.08442688,-0.06314087,-0.025146484,167.78278,11.882947,-70.542305,0.17125702,0.12265378,0.7798507,0.11543274,0.03439331,0.03691101,168.03424,12.290084,-70.42327,0.0617439088181818,0.0504496585454545,-0.0307327618181818,0.0400557091818182,0.000603415536363637,0.00897216790909091,167.900462727273,12.0504955454545,-70.4870442727273,0.06966686,0.06896496,-0.2660992,0.056396484,0.0027770996,0.00932312,167.88776,11.996895,-70.48545,0.109528900476002,0.0799925825535825,0.437331498087542,0.0685734432000932,0.028448134145356,0.0227050052243469,0.0952107374292329,0.146730688652622,0.04226153292556,0.011996580039482,0.00639881326359172,0.191258839219493,0.00470231711231641,0.000809296336352167,0.00051551726223762,167.900487268555,12.0513076270931,70.487055790234,-0.21700987996919,-0.694388186885069,1.61456313490622,-0.714887894888131,-0.229226006795023,-0.0463711090274615,0.400250883956669,1.09589641976209,-0.113171904820579,0.121318968550769,0.0914454537648237,0.418110242240841,0.0766765516734279,0.0271309427121112,0.0234339892798596,0.444855861837485,0.0846435672839011,182.494472997175,58
1482277539819,1482277539892,"KEYCODE_9",15,-0.07431126,-0.06955582,-0.36065078,-0.05569458,-0.0206604,-0.02319336,167.73761,11.542429,-70.86315,0.14413452,0.25100976,0.78770995,0.08920288,0.071395874,0.03805542,168.04651,12.0391245,-70.7185,0.0298892967066667,0.109936026426667,0.149585724066667,0.02030334482,0.0356435137333333,0.00787658694666667,167.871904,11.7357369,-70.7643249333333,0.02981186,0.12599498,0.09560776,0.02357483,0.034591675,0.00630188,167.83936,11.660159,-70.74798,0.0685313302575274,0.102173228283361,0.377009295573539,0.0487405485113119,0.0263026339415867,0.0203137513490873,0.114230835954474,0.171656986279761,0.042682415065001,0.00469654322686629,0.0104393685778439,0.142136008948856,0.00237564106918354,0.000691828552265108,0.000412648493872545,167.871940273998,11.7369085494817,70.7643369474085,0.00338983818243456,-0.471521371394756,0.429522279957719,-0.201361204167045,0.119969589623907,0.232557776198844,0.854690409854965,1.32085331866699,-1.14882908863883,0.0726416574886226,0.147747556931203,0.393746319174518,0.0512785609078927,0.0437740416233079,0.0211466124050507,0.42678134313172,0.0706600081024125,182.555018384218,73
1482277540311,1482277540402,"KEYCODE_7",18,-0.101784706,-0.2610883,-0.32529998,-0.047332764,-0.050354004,-0.0065460205,167.37329,11.3600445,-70.80206,0.09629154,0.007264018,0.4102404,0.07055664,0.042907715,0.026000977,167.57025,11.551144,-70.72908,-0.0148209467888889,-0.0985810318333333,0.0503054984444444,0.00849236352222222,-0.000721401711111111,0.00782097706555556,167.505178888889,11.4771233611111,-70.7608782222222,-0.0233750345,-0.079562365,0.098152399,0.0064468384,0.00214385985,0.00778198235,167.533815,11.47791875,-70.75875,0.0614107612921082,0.0735033495952929,0.233738597562863,0.0431441504989195,0.0279092081652691,0.00943894404185737,0.064184373660745,0.0581780444676728,0.026751974756258,0.00377128160247629,0.00540274240172785,0.0546337319906541,0.00186141772227341,0.000778923900412324,8.90936646253148e-05,167.505190502754,11.4772626219396,70.7608829982284,0.417878928601251,-0.776236740422695,-0.61410782456698,0.142234237914138,-0.307990991089103,0.0123937747853887,-1.33846181607159,-0.04101489983895,-0.238661509096261,0.0614933038762218,0.121740748656319,0.232656759694585,0.0427799703691474,0.0271324670978924,0.012054530221063,0.269687604714415,0.0520731056732154,182.199942275913,91
