Timestamp,x,y,z,alpha,beta,gamma,keyPressed,key_x,key_y,key_down,key_released
12/06/2016 23:00:09:6,-0.012588501,0.16682813,0.076752186,0.008239746,-0.08042908,-5.340576E-4,KEYCODE_8,1047.0,887.0
12/06/2016 23:00:10:0,0.020591736,0.0022812188,0.028142452,-0.055389404,0.058441162,5.950928E-4,KEYCODE_1,265.0,555.0
12/06/2016 23:00:10:6,-0.07647896,-0.110964596,-0.08426237,-0.07015991,0.021118164,-0.0010528564,KEYCODE_4,316.0,750.0
12/06/2016 23:00:11:2,-0.033338547,-0.028455377,-0.14619207,0.073638916,-0.032974243,-0.037094116,KEYCODE_2,1052.0,599.0
12/06/2016 23:00:11:7,0.049218178,0.15503481,-0.11308622,0.008804321,-0.027572632,-0.022964478,KEYCODE_3,1450.0,599.0
12/06/2016 23:00:12:2,-0.07874203,-0.10399625,-0.12478018,0.07144165,-0.10813904,0.0084991455,KEYCODE_0,1055.0,1018.0
12/06/2016 23:00:12:8,-0.12539196,0.008701742,0.1056366,-0.09539795,0.08163452,-0.0045166016,KEYCODE_7,387.0,878.0
12/06/2016 23:00:13:4,-0.046853065,-0.007286936,0.20892811,-0.021530151,-0.049362183,-0.018341064,KEYCODE_6,1397.0,712.0
12/06/2016 23:00:13:9,-0.01688385,0.08110055,0.0760808,0.0015411377,-0.056106567,-3.9672852E-4,KEYCODE_5,1062.0,756.0
12/06/2016 23:00:14:3,7.276535E-4,0.06391704,-0.17203951,0.06526184,-0.03363037,-0.019592285,KEYCODE_9,1413.0,896.0
12/06/2016 23:00:14:9,0.089045525,0.06685859,0.17440748,-0.09564209,-0.021102905,0.008163452,KEYCODE_5,1067.0,738.0
12/06/2016 23:00:15:4,-0.11262798,-0.001298368,-0.0857687,-0.02178955,0.057037354,-0.011520386,KEYCODE_4,281.0,711.0
12/06/2016 23:00:15:9,-0.052181244,-0.029146492,0.077447414,-0.034088135,-0.030456543,0.012573242,KEYCODE_8,1085.0,872.0
12/06/2016 23:00:16:4,0.017518044,0.11015734,0.27630138,-0.043395996,-0.07853699,-0.0048980713,KEYCODE_0,1054.0,1023.0
12/06/2016 23:00:17:0,-0.10105705,0.09408364,-0.27578068,0.07904053,-0.11024475,-0.040618896,KEYCODE_2,1079.0,590.0
12/06/2016 23:00:17:5,0.015120506,0.014657587,0.18571854,0.041046143,-0.14297485,-0.013549805,KEYCODE_9,1346.0,900.0
12/06/2016 23:00:18:0,-0.11013794,0.1422821,-0.3566184,0.031188965,-0.054000854,-0.03390503,KEYCODE_3,1459.0,564.0
12/06/2016 23:00:18:5,-0.029192924,0.0041077435,-0.1467123,-0.094192505,0.04698181,-0.01184082,KEYCODE_7,349.0,837.0
12/06/2016 23:00:19:1,-0.009036064,0.062387586,0.07997942,-0.06700134,0.041305542,-6.5612793E-4,KEYCODE_1,273.0,607.0
12/06/2016 23:00:19:7,-0.035780907,0.09182167,0.015579224,-0.015930176,-0.07080078,0.0131073,KEYCODE_6,1396.0,768.0
12/06/2016 23:00:20:2,0.037769318,0.10313508,0.059886932,-0.0712738,0.004760742,-0.002380371,KEYCODE_5,1088.0,771.0
